 10 1.580e+01 1.580e+01
 11 1.314e+01 1.204e+01
 12 8.218e+00 7.384e+00
 13 5.672e+00 4.582e+00
 14 3.732e+00 1.879e+00
 15 2.359e+00 1.047e+00
 16 1.789e+00 6.411e-01
 17 1.197e+00 3.943e-01
 18 9.755e-01 2.619e-01
 19 7.547e-01 1.882e-01
 20 6.255e-01 1.202e-01
 21 5.082e-01 8.219e-02
 22 4.179e-01 5.212e-02
 23 3.207e-01 3.158e-02
 24 2.611e-01 2.151e-02
 25 2.138e-01 1.670e-02
 26 1.841e-01 1.313e-02
 27 1.594e-01 1.036e-02
 28 1.351e-01 8.815e-03
 29 1.186e-01 7.345e-03
 30 1.021e-01 6.098e-03
 31 8.299e-02 4.916e-03
 32 6.878e-02 4.336e-03
 33 5.744e-02 3.857e-03
 34 4.996e-02 3.179e-03
 35 4.292e-02 2.941e-03
 36 3.958e-02 2.529e-03
 37 3.394e-02 2.233e-03
 38 3.070e-02 1.983e-03
 39 2.751e-02 1.764e-03
 40 2.427e-02 1.592e-03
 41 2.226e-02 1.434e-03
 42 1.982e-02 1.293e-03
 43 1.737e-02 1.101e-03
 44 1.615e-02 9.752e-04
 45 1.461e-02 8.809e-04
 46 1.299e-02 8.253e-04
 47 1.129e-02 7.752e-04
 48 1.059e-02 7.088e-04
 49 9.903e-03 6.448e-04
 50 9.225e-03 6.061e-04
 51 8.362e-03 5.826e-04
 52 7.647e-03 5.490e-04
 53 7.266e-03 5.127e-04
 54 6.710e-03 4.856e-04
 55 6.310e-03 4.638e-04
 56 5.931e-03 4.375e-04
 57 5.474e-03 4.072e-04
 58 4.883e-03 3.864e-04
 59 4.722e-03 3.709e-04
 60 4.429e-03 3.596e-04
 61 4.131e-03 3.402e-04
 62 3.894e-03 3.293e-04
 63 3.606e-03 3.182e-04
 64 3.407e-03 3.055e-04
 65 3.024e-03 2.891e-04
 66 2.856e-03 2.812e-04
 67 2.726e-03 2.713e-04
 68 2.596e-03 2.644e-04
 69 2.466e-03 2.521e-04
 70 2.351e-03 2.401e-04
